image_id,metric,round,score
combined_0001,dbcnn,15,0.4700782597064972
combined_0001,dbcnn,16,0.5150594115257263
combined_0001,dbcnn,17,0.5191580653190613
combined_0001,dbcnn,18,0.4614577293395996
combined_0001,dbcnn,19,0.5057715177536011
combined_0001,dbcnn,20,0.51166832447052
combined_0001,hyperiqa,0,0.6466129422187805
combined_0001,hyperiqa,1,0.593237042427063
combined_0001,hyperiqa,2,0.5902251601219177
combined_0001,hyperiqa,3,0.5284731388092041
combined_0001,hyperiqa,4,0.5274474620819092
combined_0001,hyperiqa,5,0.532915472984314
combined_0001,hyperiqa,6,0.48072144389152527
combined_0001,hyperiqa,7,0.506740927696228
combined_0001,hyperiqa,8,0.5066853165626526
combined_0001,hyperiqa,9,0.45798054337501526
combined_0001,hyperiqa,10,0.49145498871803284
combined_0001,hyperiqa,11,0.49582424759864807
combined_0001,hyperiqa,12,0.44481825828552246
combined_0001,hyperiqa,13,0.4831940531730652
combined_0001,hyperiqa,14,0.4859426021575928
combined_0001,hyperiqa,15,0.437540739774704
combined_0001,hyperiqa,16,0.47523024678230286
combined_0001,hyperiqa,17,0.4760018587112427
combined_0001,hyperiqa,18,0.43067100644111633
combined_0001,hyperiqa,19,0.46908923983573914
combined_0001,hyperiqa,20,0.4717235863208771
combined_0001,musiq,0,69.38201141357422
combined_0001,musiq,1,67.62651062011719
combined_0001,musiq,2,67.21028137207031
combined_0001,musiq,3,65.30561828613281
combined_0001,musiq,4,64.48177337646484
combined_0001,musiq,5,64.2202377319336
combined_0001,musiq,6,62.30115509033203
combined_0001,musiq,7,61.30134201049805
combined_0001,musiq,8,61.02586364746094
combined_0001,musiq,9,58.98321533203125
combined_0001,musiq,10,59.589847564697266
combined_0001,musiq,11,59.7588996887207
combined_0001,musiq,12,56.89986038208008
combined_0001,musiq,13,58.012054443359375
combined_0001,musiq,14,58.071876525878906
combined_0001,musiq,15,55.784629821777344
combined_0001,musiq,16,56.55583190917969
combined_0001,musiq,17,56.52001953125
combined_0001,musiq,18,54.19374465942383
combined_0001,musiq,19,55.339256286621094
combined_0001,musiq,20,55.43928527832031
combined_0001,maniqa,0,0.6379691958427429
combined_0001,maniqa,1,0.5724325180053711
combined_0001,maniqa,2,0.5697685480117798
combined_0001,maniqa,3,0.549384355545044
combined_0001,maniqa,4,0.5230016112327576
combined_0001,maniqa,5,0.5245116353034973
combined_0001,maniqa,6,0.49813222885131836
combined_0001,maniqa,7,0.5005018711090088
combined_0001,maniqa,8,0.5011412501335144
combined_0001,maniqa,9,0.47007524967193604
combined_0001,maniqa,10,0.48355141282081604
combined_0001,maniqa,11,0.4894733726978302
combined_0001,maniqa,12,0.45383599400520325
combined_0001,maniqa,13,0.46774452924728394
combined_0001,maniqa,14,0.46563783288002014
combined_0001,maniqa,15,0.44012564420700073
combined_0001,maniqa,16,0.4496249854564667
combined_0001,maniqa,17,0.45175814628601074
combined_0001,maniqa,18,0.42275577783584595
combined_0001,maniqa,19,0.4405577778816223
combined_0001,maniqa,20,0.44408419728279114
combined_0001,tres,0,68.16294860839844
combined_0001,tres,1,63.77849197387695
combined_0001,tres,2,63.21050262451172
combined_0001,tres,3,59.24154281616211
combined_0001,tres,4,56.26708984375
combined_0001,tres,5,58.5414924621582
combined_0001,tres,6,53.1672477722168
combined_0001,tres,7,54.59407043457031
combined_0001,tres,8,57.087039947509766
combined_0001,tres,9,50.4322509765625
combined_0001,tres,10,54.115211486816406
combined_0001,tres,11,56.4835205078125
combined_0001,tres,12,49.624629974365234
combined_0001,tres,13,53.36366271972656
combined_0001,tres,14,54.94794845581055
combined_0001,tres,15,48.1964111328125
combined_0001,tres,16,53.29762649536133
combined_0001,tres,17,53.72515106201172
combined_0001,tres,18,48.073524475097656
combined_0001,tres,19,53.440982818603516
combined_0001,tres,20,55.14308547973633
combined_0001,clipiqa,0,0.6988773345947266
combined_0001,clipiqa,1,0.41768211126327515
combined_0001,clipiqa,2,0.42826128005981445
combined_0001,clipiqa,3,0.3469363749027252
combined_0001,clipiqa,4,0.3788195848464966
combined_0001,clipiqa,5,0.3756149411201477
combined_0001,clipiqa,6,0.31520000100135803
combined_0001,clipiqa,7,0.3040514588356018
combined_0001,clipiqa,8,0.30859705805778503
combined_0001,clipiqa,9,0.29049867391586304
combined_0001,clipiqa,10,0.319238543510437
combined_0001,clipiqa,11,0.3139578104019165
combined_0001,clipiqa,12,0.26601335406303406
combined_0001,clipiqa,13,0.30644136667251587
combined_0001,clipiqa,14,0.29014909267425537
combined_0001,clipiqa,15,0.25808724761009216
combined_0001,clipiqa,16,0.2937923073768616
combined_0001,clipiqa,17,0.2917864918708801
combined_0001,clipiqa,18,0.2574027478694916
combined_0001,clipiqa,19,0.28805261850357056
combined_0001,clipiqa,20,0.28172653913497925
combined_0001,clipiqa+,0,0.547450840473175
combined_0001,clipiqa+,1,0.48815399408340454
combined_0001,clipiqa+,2,0.45802125334739685
combined_0001,clipiqa+,3,0.499544620513916
combined_0001,clipiqa+,4,0.45816004276275635
combined_0001,clipiqa+,5,0.4677698016166687
combined_0001,clipiqa+,6,0.4986898899078369
combined_0001,clipiqa+,7,0.4333628714084625
combined_0001,clipiqa+,8,0.438725084066391
combined_0001,clipiqa+,9,0.48118337988853455
combined_0001,clipiqa+,10,0.450605571269989
combined_0001,clipiqa+,11,0.4300830662250519
combined_0001,clipiqa+,12,0.4644038677215576
combined_0001,clipiqa+,13,0.4266500771045685
combined_0001,clipiqa+,14,0.39742031693458557
combined_0001,clipiqa+,15,0.44915831089019775
combined_0001,clipiqa+,16,0.40345001220703125
combined_0001,clipiqa+,17,0.41560396552085876
combined_0001,clipiqa+,18,0.45141103863716125
combined_0001,clipiqa+,19,0.4048929810523987
combined_0001,clipiqa+,20,0.4029183089733124
combined_0001,topiq_nr,0,0.5217995047569275
combined_0001,topiq_nr,1,0.4884209930896759
combined_0001,topiq_nr,2,0.47650328278541565
combined_0001,topiq_nr,3,0.44436463713645935
combined_0001,topiq_nr,4,0.43685218691825867
combined_0001,topiq_nr,5,0.4451877772808075
combined_0001,topiq_nr,6,0.4092000424861908
combined_0001,topiq_nr,7,0.42882096767425537
combined_0001,topiq_nr,8,0.429638534784317
combined_0001,topiq_nr,9,0.3951819837093353
combined_0001,topiq_nr,10,0.42269471287727356
combined_0001,topiq_nr,11,0.422902375459671
combined_0001,topiq_nr,12,0.38063445687294006
combined_0001,topiq_nr,13,0.414661169052124
combined_0001,topiq_nr,14,0.41941216588020325
combined_0001,topiq_nr,15,0.3740859627723694
combined_0001,topiq_nr,16,0.40770670771598816
combined_0001,topiq_nr,17,0.40966010093688965
combined_0001,topiq_nr,18,0.3628416955471039
combined_0001,topiq_nr,19,0.3970947563648224
combined_0001,topiq_nr,20,0.4054759740829468
combined_0001,arniqa,0,0.49426740407943726
combined_0001,arniqa,1,0.5146573185920715
combined_0001,arniqa,2,0.48152950406074524
combined_0001,arniqa,3,0.488677442073822
combined_0001,arniqa,4,0.4322925806045532
combined_0001,arniqa,5,0.439193457365036
combined_0001,arniqa,6,0.458431214094162
combined_0001,arniqa,7,0.45632070302963257
combined_0001,arniqa,8,0.42914751172065735
combined_0001,arniqa,9,0.4567910134792328
combined_0001,arniqa,10,0.4419501721858978
combined_0001,arniqa,11,0.4500572383403778
combined_0001,arniqa,12,0.4289487898349762
combined_0001,arniqa,13,0.456983745098114
combined_0001,arniqa,14,0.469380646944046
combined_0001,arniqa,15,0.4117480218410492
combined_0001,arniqa,16,0.48603928089141846
combined_0001,arniqa,17,0.4722447395324707
combined_0001,arniqa,18,0.4122181832790375
combined_0001,arniqa,19,0.46851876378059387
combined_0001,arniqa,20,0.4984603226184845
